news_date,news_text
2018 May 06,هرچه به موعد تصمیم‌گیری رئیس‌جمهور آمریکا در مورد برجام نزدیک‌تر می‌شویم نگرانی‌ها در بین مردم بیشتر شده و برمبنای آن شهروندان رفتارهای هیجانی بیشتری را از خود نشان می‌دهند.
2018 May 06,3هفته از تصمیم هیأت اقتصادی دولت برای یکسان‌سازی نرخ ارز و غیرقانونی خواندن مبادلات غیررسمی ارز در بازار آزاد گذشته است .
2018 May 06,ماجرای فیلترینگ تلگرام بعد از پست جمعه شب رئیس‌جمهور در نقد این اقدام منجر به پیشنهاد برخی نمایندگان مجلس برای رأی‌گیری در صحن علنی مجلس شده است.
2018 May 06,قرار بود تهران تا سال 1395صاحب 50هزار هکتار کمربند سبز شود؛ طرحی که هیأت وزیران در 1367به تصویب رساند.
2018 May 07,علیرضا جهانبخش ‌دیروز هت‌تریک کرد ‌و با 21 گل آقای گل لیگ هلند شد
2018 May 07,در قوانین قبلی ازجمله مصوبه 1381که معروف به قانون حمایت از کودکان بود، خلاء‌های اساسی برای تأمین حقوق کودکان وجود داشت؛ در آنجا با وجود اینکه کودک‌آزاری یک جرم عمومی تلقی شده بود اما متأسفانه والدین از دایره پیگیری‌ها استثنا شده بودند.
2018 May 07,بیست و سومین نمایشگاه بین‌المللی نفت، گاز، پالایش و پتروشیمی، دیروز زیر سایه یک تاریخ افتتاح شد؛ 12مه یا 22اردیبهشت.
2018 May 07,چند شب پیش دوست عزیزم، آقای فیاضی، مدیر نشر قطره برایم از علل حضور نیافتنش در سی و یکمین نمایشگاه بین‌المللی کتاب تهران می‌‌گفت که مهم‌ترین آن، حمایت از کتابفروشان بود.
2018 May 07,رئیس‌جمهور روز گذشته در سفر به استان خراسان رضوی در رابطه با مسائل داخلی و خارجی اعلام موضع کرد. حسن روحانی واکنشی ضمنی به فیلترینگ تلگرام داشت.او ضمن حمایت از پیام‌رسان‌های داخلی گفت که با مسدودسازی به جایی نخواهیم رسید.
2018 May 07,هربار بعد از فیلترینگ حجم استفاده از ابزارهای تغییر آی‌پی یا آنطور که در بین مردم معروف شده، فیلترشکن‌ها افزایش پیدا می‌کند. پیش از این هم استفاده از فیلترشکن‌ها در کشور رواج داشت اما این‌بار صحبت از فیلتر شدن تلگرام است یعنی بسته شدن یک اپلیکیشن گسترده با 40میلیون کاربر که 60درصد از ترافیک اینترنت کشور را مصرف می‌کرد.
2018 May 07,حجت‌الله میرزایی: شفافیت‌آری اما افشاگری هرگز/ محمدعلی افشانی: شهر زیست‌پذیر؛ شهروند مشارکت پذیر / سمیع‌الله حسینی مکارم: شهر باطراوت و هوشمند با امید و نوآوری
2018 May 08,به فاصله 4روز مانده به اعلام تصمیم ترامپ درباره برجام، توافق هسته‌ای 3راه پیش روی خود دارد.
2018 May 08,برای رفتن به این کافه عجله کنید. کافه دانتیسم در یک هفته‌ای که از تولدش می‌گذرد مشتری‌های زیادی داشته و دارد؛ کافه‌ای که نامش برگرفته از 2 کلمه سندروم داون و اوتیسم است
2018 May 08,نتیجه انتخابات پارلمانی روز یکشنبه لبنان از چند جهت قابل بررسی و تحلیل است.
2018 May 08,برجام نماد کارآمدی ابزارهای سیاسی در تنظیم روابط ایران با جامعه جهانی بوده است.
2018 May 08,پرسپولیس در بازی رفت مرحله یک‌هشتم نهایی لیگ قهرمانان آسیا، در زمین الجزیره امارات با نتیجه 3 بر 2 شکست خورد.
2018 May 08,نتایج انتخابات پارلمانی لبنان نشان می‌دهدحزب‌الله و متحدانش بیش از نیمی از کرسی‌‌های پارلمان را به دست آورده‌اند.
2018 May 08,امروز 2نامزد نهایی که قرار است یکی از آنها شهرداری پایتخت کشور را برعهده بگیرد، مشخص می‌شوند.
2018 May 08,مجسمه کاوه نماد ظلم‌ستیزی در اسطوره‌های ایرانی و شاهنامه فردوسی، همان آهنگری که درفش آهنین کاویانی را بر دوش گرفت و به نبرد ضحاک ماردوش رفت و او را که دو مار بر شانه داشت و از مغز جوانان ایران برای تغذیه مارها بهره می برد شکست داد
2018 May 09,بعد از اظهارات دونالد ترامپ رئیس‌جمهور آمریکا که اعلام کرد کشورش از برجام خارج می‌شود، دنیا با جمله حسن روحانی رئیس‌جمهور کشورمان که گفت «از این لحظه توافق برجام بین ایران و 5کشور است» نفس راحتی کشید.
2018 May 09,شهر سامانه پیچیده‌ای است که نمی‌توان تعریفی ساده بر آن مترتب نمود.
2018 May 09,دیروز نمایندگان مجلس شورای اسلامی با کلیات لایحه اصلاح قانون مبارزه با تأمین مالی تروریسم موافقت کردند
2018 May 09,2کاندیدای نهایی تصدی پست شهرداری تهران بعد از ظهر دیروز به کمیسیون فرهنگی و اجتماعی شورای شهر رفتند تا ضمن ارائه برنامه‌های خود در این حوزه پاسخگوی سؤالات اعضا و روشن‌سازی برخی از موضوعات مطرح شوند.
2018 May 09,دبیر شورای‌عالی امنیت ملی در واکنش به اظهارات دونالد ترامپ رئیس‌جمهور آمریکا درباره توافق هسته‌ای گفت: آمریکا دیگر امکان بازگشت به شرایطی مشابه ماقبل برجام را پیدا نخواهد کرد، علی شمخانی گفته است: اظهارات رئیس‌جمهور آمریکا به‌معنای کلید زدن یک مقابله جدید با جمهوری اسلامی ایران خواهد بود و ما نیز در این شرایط، منفعل نخواهیم بود و در چنین رویارویی‌ای، دست ما پرتر است.
2018 May 09,سال و نیم است که «برجام» یا همان برنامه جامع اقدام مشترک در چارچوب توافق هسته‌ای ایران با قدرت‌های بزرگ، به کلیدواژه تعاملات بین‌المللی ایران تبدیل شده است؛ کلیدواژه تعاملات سیاسی و اقتصادی. حدود یک سال از این دوره در طول ریاست‌جمهوری باراک اوباما با «امید به آینده» طی شد اما با ورود دونالد ترامپ جمهوریخواه به کاخ سفید، امیدها رفته رفته رنگ باخت.
2018 May 09,بهرام قاسمی، سخنگوی‌ وزارت خارجه و بهروز‌کمال‌وندی، سخنگوی‌ سازمان انرژی اتمی‌پس از اعلام تصمیم ترامپ
2018 May 10,حضرت آیت‌الله خامنه‌ای، رهبر معظم انقلاب اسلامی صبح روز گذشته به مناسبت هفته معلم در دانشگاه فرهنگیان حضور یافتند و در دیدار هزاران نفر از دانشجویان و معلمان، منزلت و جایگاه والای معلمان را همچون معیشت آنان بسیار مهم و نیازمند توجه کامل خواندند و اجرای زمانبندی شده سند متقن و جامع تحول آموزش‌وپرورش را بسیار لازم و زمینه‌ساز نوسازی این دستگاه عظیم و سرنوشت‌ساز برشمردند.
